year,subject,number,question,pass,dis
114,社會,15,15.表(二)是恬恬為了製作課堂報告所蒐表(二)集的資料，統計針對某候選人的新聞占播報時間比例(%)電視臺在各電視臺報導時間中所占比例。根總比例正面報導負面報導據表中資料判斷，下列何者最可能是水果臺36284恬恬探究這份資料後，建議閱聽人應FNews1246注意的事項？西水新聞732(A)覺察媒體的報導內容與事實不符W電視28421(B)解讀媒體報導中的性別刻板印象統計時間：(C)留意媒體業者是否持有特定的立場5/1-5/7每日19:00~20:00的新聞(D)關注媒體是否善盡監督政府的責任,0.78,0.51
114,社會,16,16.圖(五)為中國於2019至2025年間規劃推動的「西部陸海新通道」，該通道利用鐵路、公路及海運等多種運輸方式以促進物流效率與經濟發展。根據圖中資訊判斷，上述通道的推動最可能具有下列何項效益？(A)連結經北極海通往歐洲的航線(B)節省與美墨加協定成員的海運時間(C)增進與東南亞國協成員的貿易往來(D)避免來自西亞的石油運輸受制於他國,0.74,0.41
114,社會,17,17.小荃想造訪一處風景優美的祕境，但在抵達祕境的入口處，見有一告示牌寫著「上游水壩不定時洩洪，請勿進入溪谷以確保生命安全」，於是決定避開危險另覓他處。圖(六)為上述祕境附近的等高線地形圖，圖中甲、乙、丙、丁何者最可能為該祕境所在地點？(A)甲(B)乙(C)丙(D)丁,0.6,0.49
114,社會,18,18.近年來由於新冠肺炎疫情造成嚴重的通貨膨脹，使得甲地的房價及物價高漲，影響其生活品質。此外，因為在鄰國的乙地1天的薪水，在甲地約1小時就賺得到，於是有一部分的甲地人搬至乙地居住，再利用遠距工作或每天通勤至甲地上班，藉以降低房租及生活消費。上述甲地與乙地依序最可能位於何國？(A)法國、英國(B)美國、墨西哥(C)土耳其、希臘(D)馬來西亞、新加坡,0.72,0.39
114,社會,19,19.圖(七)為2022年世界及甲區域的人口年齡及性別資料，根據人口組成判斷，甲區域最可能為下列何者？圖(七)(A)歐洲(B)北美洲(C)東北亞(D)漠南非洲,0.67,0.39
114,社會,20,20.圖(八)是博物館展覽對臺灣歷史上某陶製漏斗狀工具使用方式的介紹。此種工具在十八至十九世紀之間，最多被用於圖(九)中何處？(A)甲(B)乙(C)丙(D)丁,0.65,0.42
114,社會,21,21.以下是學者對於中國史上某制度的論述：「此制度的基本涵義是指統治者透過任用非世襲的官員，建立中央集權的政府。這個制度初步發展於東周，在秦王朝統一天下後全面施行，隋唐等朝代都繼續沿用，也影響了周遭的日本、朝鮮，是中國重要的制度。」根據上述內容判斷，該制度最可能是下列何者？(A)郡縣制度(B)封建制度(C)科舉制度(D)九品官人法,0.63,0.58
114,社會,22,22.圖(十)是某報紙報導的部分內容，標題中的「？」最適合填入下列何者？(A)辛亥革命(B)北伐統一(C)八年抗戰&援朝：援助朝鮮。(D)抗美援朝圖(十),0.72,0.53
114,社會,23,23.「1989年8月19日，奧地利及匈牙利曾在邊界上相鄰的兩個小鎮間，舉辦一場野餐交流活動。活動中，兩鎮之間的木製國界圍籬會被打開三小時，象徵支持沒有隔閡的歐洲。然而，這場野餐會卻成為政治性的脫逃活動。當圍籬一打開，從其他國家特別前來此地的數百男女就迅速衝過邊界，逃離受到共產集團控制、實施計畫經濟的家鄉，抵達了『自由的歐洲』。」上述利用野餐脫逃的民眾，最可能來自圖(十一)中甲、乙、丙、丁何地？圖(十一)(A)甲(B)乙(C)丙(D)丁,0.68,0.5
114,社會,24,24.某國中學生自治組織選舉前，針對二種投票表(三)方式進行調查，其中願意投票的人數比例如投票方式實體網路表(三)所示。根據上述內容判斷，關於此一年級投票投票調查結果，下列敘述何者最適當？七48%93%(A)實體投票比網路投票更能形成民意八49%95%(B)使用科技可能有洩漏個人資料的風險九42%90%(C)實體投票比網路投票更符合無記名原則(D)使用科技能提升學生參與公共事務的程度&實體投票：設置投票箱,0.82,0.49
114,社會,25,25.下列是某地方政府勞工局處理一件勞資糾紛的部分過程：勞工局：「根據貴公司的員工出勤紀錄，員工確實常加班工作，依法雇主應給付加班費。」雇主：「可是我又沒強迫員工留下來加班，有時候他們留在公司也不一定是為了工作，只是下班後不想那麼早離開而已。」勞工局：「依照《勞動事件法》規定，出勤紀錄內記載的勞工出勤時間，都預設勞工是經雇主同意而加班工作。若雇主認為員工並非因加班工作而留在公司，則須由雇主提出證明。」根據上述《勞動事件法》的規定判斷，下列何者最可能是當初立法時考量的理由？(A)消除職場上出現的性別歧視行為(B)確保勞工可維持基本的生活水準(C)禁止超時工作以保障童工的身心健康(D)平衡勞資雙方之間權力不對等的關係,0.73,0.41
114,社會,26,26.圖(十二)是甲國在近三十年間，三種已婚女性的勞動力參與率。根據圖中資訊，可推論出該國社會存在下列何種現象？&勞動力參與率：15歲以上民間人口中，已有工作者及正在找工作者的比率。圖(十二)(A)家務勞動影響了女性參與市場勞動的機會(B)外籍配偶增多影響了該國女性的工作機會(C)家庭型態變遷使女性承擔較多的家務勞動(D)女性投入家務勞動的總時數比市場勞動多,0.74,0.5
114,社會,27,27.土耳其扼黑海出入馬摩拉海的咽喉，因為原有天然航道的航運交通量日益增加，政府計畫興建圖(十三)中的新運河，該計畫除了引發國內正反意見的討論外，也引起黑海周邊國家的高度關注。上述運河完工後所帶來的影響最可能為下列何者？(A)土耳其將會喪失原有的「歐亞陸橋」稱號圖(十三)(B)土耳其的經濟海域範圍將因此而大幅增加(C)黑海的海洋生物進入馬摩拉海的機率下降(D)船隻等候通過博斯普魯斯海峽的時間減少,0.71,0.58
114,社會,28,28.圖(十四)中的國家積極發展某一種綠色能源。根據圖中資訊判斷，下列何者最可能為該國所發展的綠色能源及選擇的理由？(A)水力；因雨量豐沛且山高水深，水力動能大(B)太陽能；因位處太陽直射範圍，輻射強度大(C)風力；因位於盛行西風帶，風力強勁且穩定(D)海洋能；因北大西洋暖流流經，洋流動能大,0.63,0.55
114,社會,29,29.小綸從網站上取得2021年中國各省級行政區年降水量資料，他以當年全國平均降水量691.6毫米作為標準，若省級行政區的年降水量低於此一數值，則在該區塗上深灰色。根據上述原則，小綸繪製出的地圖最可能為下列何者？(A)(B)(C)(D),0.57,0.47
114,社會,30,30.碳匯是指能夠吸收及儲存含碳化合物的天然或人工「倉庫」，如森林、草原、濕地、土壤、海洋等。為了達成2050年「碳中和」目標，各國除了減少二氧化碳的排放之外，也積極擴大國家的碳匯。根據上文所述，若要增加一國的碳匯，則下列何種方法最為適切？(A)以焚林的方式，快速取得種植經濟作物的土地(B)於屋頂上方設置太陽能發電板，增加電力供給(C)恢復曾經消失的農地，採友善環境的耕作方式(D)選用當地食材以減少運輸距離，降低食物里程,0.66,0.52
114,社會,31,31.莎綺去北大武山登山的時候，看到山路上有一些歷史建築如圖(十五)所示。根據圖中碑文摘譯的內容判斷，若莎綺上網檢索這些歷史建築興建的時局背景，最可能會出現下列何者？(A)強化皇民化運動的推展(B)宣傳日俄戰爭即將勝利(C)實施開山撫番推動漢化(D)發起原住民族正名運動,0.65,0.61
114,社會,32,32.理加頭目所屬部落與鄰近部落衝突頻繁，而荷蘭人未能妥善協助調停，心生不滿的他在日本人勸說下，帶族人前往日本尋求援助。理加返鄉後，立即遭到荷蘭人的監禁，進而引發日人挾持臺灣長官的衝突事件，更導致江戶幕府一度關閉荷蘭在日本的商館以作為制裁。上述事件最可能發生於下列何時何地？(A)十六世紀的澎湖&江戶幕府：明治天皇親政以前，(B)十七世紀的大員實際統治日本的機構。(C)十八世紀的淡水(D)十九世紀的卑南,0.7,0.52
114,社會,33,"33.表(四)是某一時期臺灣鳳梨罐貿易頭銷售至美國、日本、中國大對象甲乙丙丁陸及西德的官方統計數據。根年分據表中內容判斷，甲、乙、194600060,696丙、丁何者最可能是中國大195038,13420300陸？1955182,00033,836153,9630(A)甲(B)乙1960269,338676,098737,7230(C)丙(D)丁",0.38,0.44
114,社會,34,34.圖(十六)是某大學公布欄所張貼的海報，根據圖中所列的演講者經歷判斷，下列何者最可能是他曾經行使過的職權？(A)為審核各機關送交的決算挑燈夜戰(B)提請總統任命行政院所屬部會首長(C)對司法院院長被提名人行使同意權(D)在掌握事證後彈劾違法失職的法官圖(十六),0.53,0.47
114,社會,35,35.甲、乙二則資料呈現不同時代官方興建公共建設的相關情況：甲資料：統治者為了加強對國內各地的控制，便於運送物資及兵力，下令修鑿運河，強行徵召數百萬人民從事勞役。乙資料：某地方政府研擬興建社會住宅，當地議會要求依法召開公聽會聽取附近居民的意見，作為後續制定政策的參考。根據甲、乙二項資料判斷，關於不同時代官方興建公共建設作法的敘述，下列何者最適當？(A)甲資料顯示當時的市場勞動權利受法律保障(B)乙資料顯示當時的政府權力受到約束與制衡(C)二則資料皆顯示公共建設以促進公平正義為主要考量(D)二則資料皆顯示公共意見是經由大眾反覆討論而形成,0.77,0.56
114,社會,36,36.老師安排同學至地方法院參觀，並讓甲、乙、丙、丁四位同學在模擬法庭中扮演不同的角色，如圖(十七)所示。根據我國法律規定及圖中情境判斷，下列關於他們四人的臺詞，何者最適當？(A)甲：我依據相關犯罪事證依法起訴乙(B)乙：我承認錯誤，我會儘早償還借款(C)丙：我希望甲審酌證據後判決乙無罪(D)丁：我判決原告勝訴，撤銷行政處分,0.68,0.58
114,社會,37,37.「社會企業」是近年頗受關注的概念，其中公司型的社會企業透過商業活動營利，以改善社會或環境問題為目標，並非以讓出資者獲利為唯一考量，而企業獲得的利潤，也將繼續投入改善社會或環境問題的商業活動，希望讓社會企業得以永續經營。下列何種作法與上述提及的企業經營模式最相符？(A)運用低價策略創造企業優勢(B)制定法律推行友善勞工政策(C)提倡公平貿易幫助小農發展(D)募集善心捐款扶助弱勢群體,0.43,0.24
114,社會,38,38.某日新聞報導有位失智症患者將土地、房屋贈送給陌生人的糾紛，由於小明的爺爺是中度失智症患者，家人擔心爺爺也會做出類似行為而導致權益受損，便向律師諮詢。律師建議家屬可向法院提出聲請，對爺爺作出監護宣告。上述律師的建議內容應是希望達成下列何項法律效果？(A)讓爺爺成為無行為能力人，以保障其財產(B)讓爺爺成為限制行為能力人，以保障其財產(C)讓爺爺成為無行為能力人，以保障其契約自由(D)讓爺爺成為限制行為能力人，以保障其契約自由,0.43,0.35
114,社會,39,39.2020年之前，臺灣與日本都面臨勞力短缺的問題，但日本提供比臺灣更高的薪資吸引國際移工，因此許多菲律賓籍移工較願意前往日本工作。不過2022年底時，許多在日本工作的菲律賓籍移工發現，雖然每個月都拿出相同金額的日幣兌換成菲律賓披索匯回家鄉，但年底換到的菲律賓披索卻比年初減少了約10%，因此他們打算改往澳洲工作。上述國際移工變更工作地的考量，其原因之一最可能為下列何者？(A)菲律賓披索相對日幣升值&菲律賓披索：菲律賓貨幣名稱。(B)菲律賓披索相對新臺幣貶值(C)去臺灣工作的機會成本比去日本低(D)去澳洲工作的機會成本比去日本高,0.65,0.55
114,社會,40,40.「俄烏戰爭以來，歐盟對俄羅斯採取大規模的制裁措施，其中立陶宛於2022年6月18日，對經其領土進出俄羅斯加里寧格勒的貨運火車實施限制，因而引發俄羅斯強烈不滿。此一事件也凸顯出加里寧格勒的重要性。」圖(十八)顯示加里寧格勒的位置，根據上文及圖中資訊判斷，其重要性可用下列何者來說明？圖(十八)(A)作為俄羅斯與東北亞國家間的貿易前哨站(B)為俄羅斯貨物經波羅的海出太平洋的港口(C)位處俄羅斯天然氣輸送至芬蘭的最短路徑上(D)是俄羅斯對抗北大西洋公約組織的軍事基地,0.46,0.5
114,社會,41,41.表(五)為三個不同日期臺灣部分水表(五)庫的蓄水量百分比，這些水庫在蓄水量百分比(%)所在2021年5月31日的蓄水量狀況，可水庫名稱2020年2020年2021年行政區能與下列何者關係最為密切？5月31日11月30日5月31日(A)2021年梅雨鋒面提早報到翡翠水庫新北市80.994.662.1(B)2021年夏末對流雨較不旺盛石門水庫桃園市67.449.712.5(C)2020年冬季迎風面的地形雨偏少鯉魚潭水庫苗栗縣53.739.45.8(D)2020年缺乏颱風帶來的豐沛雨量,0.32,0.39
114,社會,42,42.某民意代表在服務處設立法律諮詢服務站，表(六)表(六)是2020年及2021年法律諮詢服務件數的統計資料，時間20202021在2020年的刑事案件中，超過半數屬於告訴乃論，類型年年而2021年則有過半數的刑事案件屬於非告訴乃論。民事事件200230根據上述內容判斷，在2020年及2021年的諮詢服務刑事案件180150中，可採調解方式處理的件數可能為下列何者？法律諮詢(A)2020年70件，2021年100件服務總數380380(B)2020年100件，2021年70件單位：件(C)2020年300件，2021年300件(D)2020年330件，2021年330件,0.6,0.53
114,社會,43,43.下列何項展品，最可能屬於該博物館的主要館藏？(A)(B)(C)(D),0.71,0.58
114,社會,44,44.圖(十九)神官雕像手中所持的物品，最可能是下列何者？(A)玉米(B)橄欖(C)小麥(D)稻米,0.65,0.53
114,社會,45,45.文中博物館的展品說明，最可能以何種語文為主？(A)英文(B)法文(C)葡萄牙文(D)西班牙文,0.67,0.5
114,社會,46,46.多數國家使用0～9這十個數字作為車牌編碼的組合，但我國僅使用其中九個數字。根據文中內容判斷，其原因最可能為下列何者？(A)倫理價值具有約束力(B)民間習俗具有強制力(C)法律規定受宗教信仰影響(D)政府施政受社會規範影響,0.57,0.38
114,社會,47,47.文中關於民眾選擇車牌號碼的敘述，最適合用來說明下列哪一觀點？(A)廠商之間的價格競爭將使消費者受惠(B)市場的競爭程度越高對消費者越有利(C)負向誘因促使民眾的行為發生改變(D)不同人對同一誘因的感受有所不同,0.82,0.46
114,社會,48,48.某民眾的車牌被別人惡意拔走，導致他違反文末所述的規定而受罰。若該民眾對此處罰不服，依法採行下列何種處理方式最適當？(A)向中央立法機關提出訴願(B)向地方行政機關提出請願(C)透過行政救濟途徑維護權益(D)透過刑事訴訟途徑維護權益,0.5,0.57
114,社會,49,49.巴斯人的宗教信仰，最可能是下列何者？(A)祆教(B)佛教(C)猶太教(D)基督教,0.55,0.56
114,社會,50,50.十九世紀上半葉，巴斯人與中國商人的主要貿易模式，最可能是下列何者？(A)巴斯人賣瓷器到中國以換取茶葉(B)巴斯人賣鴉片到中國以取得白銀(C)巴斯人賣鹿皮到中國以獲得棉花(D)巴斯人賣茶葉到中國以交換工業品,0.59,0.53
114,社會,51,51.關於圖(二十)墓碑文字的解讀，下列何者最適當？(A)當時類似的巴斯墓葬，多集中於今日山東青島一帶(B)根據時間可確認，此人於《南京條約》簽訂前來華(C)此人為孟買出身，顯示其生前主要與日本商行合作(D)碑刻的紀年方式，反映巴斯人珍視薩珊王朝的歷史,0.63,0.45
114,社會,52,52.根據圖(二十一)中的資訊判斷，與英國產生領土紛爭的國家應為下列何者？(A)南非(B)澳洲(C)阿根廷(D)紐西蘭,0.49,0.5
114,社會,53,53.依據上文及圖(二十一)中的資訊判斷，該冰山漂流的方向應為下列何者？(A)東北向西南(B)西南向東北(C)東南向西北(D)西北向東南,0.45,0.47
114,社會,54,54.上述冰山若撞上南喬治亞島，其產生的影響最可能為下列何者？(A)巨浪侵襲島嶼陸地，阻礙工業發展(B)附近海水鹽度上升，改變海洋生態(C)威脅北美洲與非洲之間的船隻安全(D)島嶼海岸遭受破壞，危及動物棲地,0.73,0.51
115,社會,1,1.農業部統計，受發生於2024年7月下旬的某次災害影響，全臺農業損失估計高達33億元，其中以雲林縣、臺南市、嘉義縣的損失尤為慘重，三個行政區農損合計超過全臺農損的一半。根據上述災害發生時間及受影響地區判斷，此災害最可能為下列何者？(A)颱風帶來的豪大雨淹沒農田(B)強勁東北季風吹襲造成水稻倒伏(C)梅雨季節的連續降雨造成果樹浸水(D)強勁西南風越過山脈形成熱風使作物枯黃,0.8,0.38
115,社會,2,2.日本於2019年4月起，擴大從越南、菲律賓、印尼、泰國、柬埔寨、中國、緬甸、尼泊爾和蒙古招募外籍移工，以補充其看護、餐飲和建築等行業嚴重短缺的勞動力。下列何者因同樣面臨勞動力短缺及外籍移工來源國高度重疊的關係，而受上述政策執行的衝擊最大？(A)印度(B)美國(C)德國(D)臺灣,0.84,0.43
115,社會,3,3.圖(一)是某座農場的衛星影像及其農產品部分生產過程的介紹。根據圖中資訊判斷，該農場的農業活動最可能具有下列何種特色？(A)作物多樣化的集約農業(B)單一作物的自給性農業(C)勞力密集的商業性農業(D)大規模機械化的粗放農業圖(一),0.71,0.48
115,社會,4,4.某一平埔族族群居住在雪山山脈與中央山脈之間的平原地區，他們利用竹筏穿梭於溪流與海岸間，進行漁獵及採集活動。依據上述判斷，該平埔族族群的生活空間最可能位於現今哪一行政區？(A)宜蘭縣(B)苗栗縣(C)屏東縣(D)臺東縣,0.68,0.48
115,社會,5,5.圖(二)為2019年世界多數國家都市化程度與該國人均國民所得的統計圖，圖中以此兩種統計值的世界平均值為基準，劃分成甲、乙、丙、丁四個區塊。根據各洲經濟及都市發展特色判斷，歐洲西半部的國家最可能位於圖中哪一區塊？(A)甲(B)乙(C)丙(D)丁,0.7,0.56
115,社會,6,6.羅馬帝國時期的作家普魯塔克在書中提到，西元前八世紀的某政權曾有「殺嬰」習俗，將不夠健壯的嬰兒放在山上等死。然而部分研究指出當時先天有缺陷的人仍受到照顧，所謂的「棄嬰山」可能只是處決罪犯之處，且文獻上也提到該政權曾選出身體有缺陷的國王。普魯塔克的說法，可能是基於當時人們熟知該政權過於重視軍事教育，所產生的錯誤印象。上述政權最可能是下列何者？(A)埃及(B)蘇美(C)巴比倫(D)斯巴達,0.77,0.53
115,社會,7,7.圖(三)是一幅漫畫，其內容最可能與下列何者有關？(A)戈巴契夫的經濟改革成效有限(B)二次大戰結束後歐洲百廢待舉(C)徵稅問題導致波士頓茶葉事件(D)美國股市崩盤引發經濟大恐慌圖(三),0.89,0.44
115,社會,8,8.「不安的情緒逐漸發酵，社會上出現『牙刷主義』一說：權貴們將資產轉至外國，並取得外國居留權，萬一局勢惡化，只要帶牙刷就能遠走高飛。政府為因應民心浮動、《中美共同防禦條約》不久後失效等危機，再次端出數年前『莊敬自強，處變不驚』口號，發起愛國捐獻、青年從軍報國，電臺日夜播放〈龍的傳人〉等愛國歌曲。」上述內容最可能與下列何者有關？(A)美國在韓戰後協防臺灣海峽(B)美國宣布將與中華民國斷交(C)國共內戰使政府敗退至臺灣(D)臺灣受到同盟國軍機的空襲,0.7,0.49
115,社會,9,9.十七世紀中期，臺灣某地區原住民因能說西班牙語，且多人曾受洗為天主教徒，所以被荷蘭聯合東印度公司認為是「具西班牙人特質」的族群。上述族群最可能分布在圖(四)甲、乙、丙、丁哪一區域？(A)甲(B)乙(C)丙(D)丁,0.77,0.61
115,社會,10,10.家住屏東的小萱在觀賞日本動畫時，發現劇中主角的考卷上每一道試題都畫上「」，但卻是拿到零分，與自己考卷全被畫上「」時拿到滿分是不一樣的情況。查詢資料後，小萱才知道在日本畫「」與畫「」代表的都是有錯誤，而把答案畫上「」才是代表答對的意思。上述內容最適合用來說明下列哪一現象？(A)各國移民的習俗多元並存(B)社會制度隨著時間而變動(C)不同文化間存在些許差異(D)文化交流後產生位階高低,0.96,0.3
115,社會,11,"11.圖(五)是新奇科技購物網站更新前的網頁資訊，某日該網頁內容調整後，幾分鐘內商品突然銷售一空，甚至還多了數百筆的訂單等候補貨。下列何者最可能是造成上述情況的原因？圖(五)(A)供貨量變更為19臺(B)供貨量變更為999臺(C)售價變更為9,999元(D)售價變更為20,999元",0.8,0.39
115,社會,12,12.臭蟲又稱床蝨，因常躲在床墊中而得名，人類被叮咬後皮膚會紅腫且奇癢無比。臭蟲會隨人群移動而擴散，例如：2023年法國爆發臭蟲危機，因觀光客、商務旅客及國際移工的遷移，使得臭蟲經由藏在行李中，蔓延至許多國家。上述內容最主要在探討下列何項議題？(A)國際移工引入帶來的文化衝突(B)區域糾紛擴大引發的民生困境(C)高度工業化與氣候變遷的關係(D)經濟全球化對人類生活的影響,0.68,0.61
115,社會,13,13.表(一)為二位我國某縣縣民的部表(一)分資料，根據我國法律規定判姓名陳小花吳阿杰斷，關於此二位縣民的敘述，下年齡25歲28歲列何者正確？設籍時間7個月5個月(A)皆具備完全行為能力現況受監護宣告被宣告褫奪公權(B)皆曾受到刑事處罰判決(C)皆無法參選該縣公職人員(D)皆不具備該縣縣長投票資格,0.69,0.58
115,社會,14,14.小蔓一歲時親生父母離婚，之後與母親同住。四歲時，母親與阿德再婚，小蔓和他們兩人一起組成現在的家庭。若阿德婚後未曾進行任何法律程序改變家中成員關係，僅根據上述內容判斷，小蔓與阿德間的親屬關係應為下列何者？(A)姻親(B)配偶(C)旁系血親(D)直系血親,0.62,0.31
115,社會,15,"15.一處坐落於海拔2,430公尺山脊上的古城遺跡，是美洲三大古文明代表性的建築之一，其建築精妙之處是將打磨過的方形石塊疊砌起來，且在沒有使用砂漿的情況下使其能如拼圖般緊密結合。此外，建築中的梯形門窗和向內微傾斜的牆面等，皆可降低建築物在地震中倒塌的可能性。上述古城遺跡最可能位於圖(六)中何處？(A)甲(B)乙圖(六)(C)丙(D)丁",0.56,0.54
115,社會,16,"16.表(二)顯示2016至2019年歐洲與亞洲之間，行經北極表(二)地區某條海運航線的航行次數統計。根據表中數字判年分航行次數(次)斷，此種變化除了受到全球經濟持續成長所帶動的海20161,705運需求增加外，最可能還受下列何者的影響？20171,908(A)海冰融化大幅增加20182,022(B)全球生態保育意識興起20192,694(C)巴拿馬運河通行費調漲(D)《區域全面經濟夥伴協定》生效",0.58,0.56
115,社會,17,"17.報導指出：「在俄烏戰爭爆發之前的3年裡，歐盟成員國平均每月從俄羅斯進口約1,520萬噸原油和石油產品，到了2023年3月，該值已下降至140萬噸。歐盟預計2027年切斷從俄羅斯的化石燃料進口，擺脫對其能源依賴。」下列何項措施無助於達成上述目標？(A)制定公共場所更嚴格的暖氣供應標準(B)促使石油輸出國家組織維持減產政策(C)與其他第三國簽署天然氣的進口協議(D)積極發展綠能以增加替代性能源產量",0.57,0.54
115,社會,18,18.中國黃河是世界上含沙量最高的河流，但2024年1月，有遊客在陝西壺口瀑布拍攝到「清流飛瀑」的壯觀景象，其實早在2020年就曾有報導指出，壺口的黃河河水變清了。事實上「黃河清」很罕見，歷史上的記載只有43次。黃河於2024年1月出現上述景象，最可能與下列何者關係較為密切？(A)瀑布上游流經黃土高原，支流帶入大量泥沙(B)瀑布上游實施造林固沙政策，減少泥沙流入(C)瀑布下游恰逢雨季，大量降水使得流量增加(D)瀑布下游興築壩堤，以壩堤攔阻泥沙變良田,0.6,0.47
115,社會,19,19.圖(七)摘錄自中國歷史上某一組織的文件，根據內容判斷，此組織最可能為下列何者？(A)義和團(B)同盟會(C)滿洲國圖(七)(D)中國共產黨,0.8,0.56
115,社會,20,20.表(三)是中國歷史上三則與生活相關的資料：表(三)西元七世紀時，從中亞引進的馬匹最受歡迎，其高大、速度快，深資料一受貴族和皇室喜愛。西元七世紀，羊肉的消費量大為提高。八世紀上半葉，隴右(今甘肅)資料二飼養的羊隻，成長了二倍多。資料三西元八世紀中期，貴族婦女騎馬出門，戴胡帽並展露出妝容。上述資料最可能與下列何者有關？(A)商周到秦漢的族群交流(B)魏晉到隋唐的民族互動(C)宋朝到元朝的國際交流(D)明清時期東亞世界的變遷,0.58,0.56
115,社會,21,21.圖(八)為臺灣某一官方資料中，所收錄當時四種公務人員制服樣式圖。根據內容判斷，此官方資料最可能是下列何者？(A)《臺灣府志》(B)《熱蘭遮城日誌》(C)《中華民國行政院公報》(D)《臺灣總督府公文類纂》圖(八),0.78,0.6
115,社會,22,22.十九世紀晚期美國政府取得一處亞洲殖民地，曾陷入要延續先前的殖民體系，或允許該地獨立的兩難。美國總統決定延續殖民體系，結合當時流行的學說，發表一段談話：「美國必須以現代教育和基督教文化，教化欠缺能力的殖民地人民，提升其素質。靠著神的恩典，盡我們所能做到最好。」上述談話，最能體現下列何者？(A)因信得救(B)天賦人權(C)社會達爾文主義(D)極權政治的興起,0.59,0.51
115,社會,23,23.甲國面臨勞動力不足的窘境，因此該國政府研擬放寬外國籍人士申請永久居留的條件，並開放配偶、親屬可一同移入長期居留，希望提高外國籍勞工居住在該國提供勞動力的意願。藉由上述政策而取得在甲國永久居留資格者，與甲國國民在權利義務的異同，若從我國法律規定的角度分析，下列何項敘述最適當？(A)皆具有參與公民投票的資格(B)皆具有發表時事評論的自由(C)皆具有擔任民意代表的機會(D)皆具有接受國民教育的義務,0.7,0.49
115,社會,24,24.圖(九)是三位好友在通訊軟體上的聊天內容，根據三人的對話判斷其身分，下列何者最可能是圖中提及三種職權範圍內都可處理的糾紛？(A)甲趁乙不注意時偷拿乙的皮包(B)甲遭乙騎車撞倒導致手腳擦傷(C)甲向乙借一百萬元卻逾期不還(D)甲不服乙開立的交通違規罰單圖(九),0.45,0.2
115,社會,25,25.「我國原本由宏都拉斯進口大量白蝦，但2023年與該國斷交後，我國恢復對該國產品課徵關稅，部分進口業者的營運遭受衝擊，進口量大幅下滑。我國官員受訪時提及，2025年將開放貝里斯的白蝦零關稅進口至我國，以增加商品供應來源。」僅根據上述內容判斷，關於此二項進口政策變化產生的各別影響，下列何項推論最合理？(A)受到對貝里斯政策的影響，我國市場上白蝦的售價下降(B)受到對貝里斯政策的影響，貝里斯的貿易出超金額下降(C)受到對宏都拉斯政策的影響，宏都拉斯的貿易出超金額上升(D)受到對宏都拉斯政策的影響，我國白蝦市場的競爭程度上升,0.62,0.5
115,社會,26,26.在公民課的分組活動中，小華表(四)與同組同學打算以短劇的方甲當事人至法院提告對方違反契約途徑式，呈現民眾解決民事紛爭的乙被害人委任律師向法院提出自訴途徑及結果。表(四)是該組同丙被告遭到法院判決處以罰金結果學在討論時提出的各種情境，丁雙方在法院達成訴訟上和解若小華負責編寫劇本，他應選擇下列何項組合才符合我國的法律規定？(A)甲、丙(B)甲、丁(C)乙、丙(D)乙、丁,0.56,0.39
115,社會,27,27.因應國際趨勢，跨國企業近年將部分生產線從中國分散至其他國家。其中甲國2020年的人口金字塔顯示壯年人口比例近70%，且未來數十年仍占極高比例，再加上該國工資明顯低於中國，而成為跨國企業布局的主要選擇之一。依據上述資訊，甲國的人口金字塔最可能為下列何者？(A)(B)(C)(D),0.53,0.55
115,社會,28,28.「2018年1月23日17時32分(臺灣時間)，於阿拉斯加南方海域發生規模8.0的地震，震央在西經149.20度，北緯56.00度。該區域的海嘯警報中心研判可能引發海嘯，經初步推算，該地震所引發的海嘯，將不會影響臺灣。」根據震央位置判斷，上述海嘯警報中心應是下列何者？(A)太平洋海嘯警報中心(B)印度洋海嘯警報中心(C)加勒比海海嘯警報中心(D)東北大西洋暨地中海及相連海域海嘯警報中心,0.49,0.48
115,社會,29,29.根據學者研究，臺灣地名中的「坑」為閩南族群與客家族群通用來指稱溪谷的用字，常與「頭」、「尾」連用來辨別聚落在溪谷內的位置。例如閩南族群的地名「坑頭」，是指聚落位在溪流的上游；客家族群則是依開墾順序命名，拓墾通常由河谷下游往上游進行，最後開墾的聚落則以「坑尾」命名。下列哪一示意圖最符合上述兩族群坑頭及坑尾聚落位置的命名原則？(A)(B)(C)(D),0.5,0.52
115,社會,30,30.以下為一份契約的內容：「立賣契人竹塹社一均。因本社稅賦繁重，加上能捕到的鹿變少，經過內部共同討論，願將本社管轄的貓兒錠一處草地，由漢人郭弈榮承買，時價銀二十兩。該處土地由郭弈榮開築埤圳，招募佃戶，開墾後報官取得土地權利，並且每年仍補貼竹塹社的稅賦銀二十兩。」對於上述契約內容的理解，下列何者最適當？(A)官府的賦稅，影響原住民土地經營方式(B)竹塹社原住民，當時被官府歸類為生番(C)漢人承買土地，是為了捕獵更多的鹿隻(D)竹塹社受到漢人脅迫，舉社向東部遷徙,0.67,0.48
115,社會,31,"31.「法國國王為課徵新稅以解決財政危機，決定重新恢復自1614年以來未再召開的諮詢機關，各界為此選出1,139名代表，來到凡爾賽宮進行稅制改革。代表們帶著來自全國各階層的陳情書，其內容遠遠超出財政危機的問題。」上述「諮詢機關」，最可能是下列何者？(A)巴黎和會(B)三級會議(C)關稅同盟(D)聯合國大會",0.61,0.65
