year,subject,number,question,pass,dis
114,自然,40,40.在燒瓶中裝水並加熱到沸騰後，停止加熱，塞住瓶口，翻轉倒置燒瓶，使瓶內的空氣位於上方，如圖(二十三)。此時拿一袋冰塊放在燒瓶的上方，瓶內的氣壓會改變，而水會由下而上開始冒出氣泡，是一種物理變化，如圖(二十四)。根據上述說明，關於冰塊降溫造成此現象的解釋，下列何者最合理？圖(二十三)圖(二十四)(A)瓶內的水蒸氣凝結，接著藉由水汽化達到新的平衡(B)瓶內的水蒸氣蒸發，接著藉由水汽化達到新的平衡(C)瓶內的氣壓降低，接著藉由水分解反應產生氣體達到新的平衡(D)瓶內的氣壓升高，接著藉由水分解反應產生氣體達到新的平衡,0.46,0.36
114,自然,41,41.圖(二十五)為一篇介紹零碳排放飛機文章中出現的燃料資訊圖，圖中顯示單位質量與單位體積的燃料燃燒所產生的能量之比較。以產生相同的能量為前提，與其他燃料比較，液化氫具有下列何種特點？(A)液化氫會較重，但占用的空間小(B)液化氫會較重，且占用的空間大(C)液化氫會較輕，且占用的空間小(D)液化氫會較輕，但占用的空間大,0.31,0.29
114,自然,42,42.瑞典學生拍攝影片表達節能的重要性，影片中請來奧運自行車選手踩單車發電烤吐司，最終選手踩到精疲力竭，才烤好一片吐司，如圖(二十六)，過程中發電的平均電功率約700W，總共產生的電能約0.021kWh。若以一度電3元計算，上述過程產生的電能，其對應的電費應如何計算？(A)700×3元kWh亦寫作kW．h1000(B)0.021×3元0.021×700(C)×3元10000.021×1000(D)×3元,0.37,0.56
114,自然,43,43.根據實驗結果，關於不同溫度對蒜頭變綠色的影響，下列說明何者最合理？(A)全程在10℃，變色的速率最快(B)全程在25℃，變色的速率最快(C)先低溫處理，接著改在25℃放置會減緩變色的速率(D)先低溫處理，接著改在25℃放置會加快變色的速率,0.59,0.49
114,自然,44,44.僅根據實驗三的結果，推測使蒜頭變綠色的有利環境，最可能是下列何者？(A)酸性越弱的環境(B)酸性越強的環境(C)有–COOH原子團的環境(D)沒有–COOH原子團的環境,0.42,0.38
114,自然,45,45.僅根據小花檢測的初步結果，下列推論何者最合理？(A)出血時間過短，須進一步檢查(B)出血時間於容許範圍內，可能無異常(C)出血時間於容許範圍內，但可能罹患X減少症或其他凝血因子異常(D)出血時間過長，可能罹患X減少症或其他凝血因子異常,0.65,0.47
114,自然,46,46.表中的X最可能為下列何者？(A)淋巴(B)白血球(C)紅血球(D)血小板,0.72,0.55
114,自然,47,47.阿貴在做砝碼質量為200g的實驗時，他施一個鉛直向上的定力將彈簧秤以穩定且緩慢的速度提高10cm，並使砝碼上升5cm，此過程彈簧秤拉力所作的功為多少gw．cm？(A)1000(B)1500(C)2000(D)3000,0.42,0.28
114,自然,48,48.阿貴經多次重複同樣的實驗所得結果均與圖(二十九)相同，而圖中的三點連線之延長線與縱軸F交點不是原點。若不考慮摩擦力，則關於交點不是原點的原因，下列敘述何者最合理？(A)此實驗的誤差很大(B)此實驗裝置屬於費力的簡單機械(C)阿貴所記錄彈簧秤讀數F，其數值同時受到彈簧秤質量及砝碼質量的影響(D)阿貴所記錄彈簧秤讀數F，其數值同時受到動滑輪質量及砝碼質量的影響,0.54,0.54
114,自然,49,49.考量月球在甲、乙兩處的月相，下列俯視圖何者最可能是阿平進行模擬時，球於兩處的亮暗面分布狀態？(A)(B)(C)(D),0.37,0.49
114,自然,50,50.根據圖(三十一)模擬的月球移動路徑，當月球由甲處移動至乙處的這段時間，地球自轉或繞太陽公轉了幾圈？(A)地球大約自轉了半圈(B)地球大約自轉了15圈(C)地球繞太陽大約公轉了半圈(D)地球繞太陽大約公轉了15圈,0.53,0.58
115,自然,1,1.小翔將上皿天平靜置於水平桌面上，發現天平的指針靜止時偏向左邊，便進行歸零的動作。已知天平歸零後，指針靜止時指在中央的刻度上，則小翔所作的歸零動作最可能為下列何者？(A)將左邊的校準螺絲向內旋入(B)將兩端的校準螺絲均向內旋緊(C)在左邊的秤盤上放上一張秤量紙(D)使用砝碼夾將指針撥往中央的刻度,0.8,0.49
115,自然,2,2.下列為某種物質的介紹：早在史前時代，人們就透過採礦、冶煉等過程，獲取「它」用以製造器具等，對於早期人類文明的進步影響深遠。在自然界，它多數是和其他元素結合，而以化合物的形式存在。它具有良好的導電性、導熱性和延展性，可拉成細絲，製成很薄的箔片，因此電線、通訊電纜等多以它為原料。上述中的「它」應屬於下列何種物質？(A)化合物(B)聚合物(C)金屬元素(D)非金屬元素,0.87,0.38
115,自然,3,3.鈍氣又稱惰性氣體，是指氦(He)、氖(Ne)、氬(Ar)等元素，位於週期表中的第18族，這些元素具有下列何種性質？(A)熔點均高於室溫(B)有相似的化學性質(C)有相似的物理性質(D)均由雙原子所組成,0.74,0.44
115,自然,4,4.敏敏針對某段海岸線進行研究，他將不同時期的海岸線套疊在2018年的海岸線圖上，如圖(一)。根據圖中資訊，可呈現出下列何項事實？(A)2015至2016年，此段海岸線大致往陸地方向退縮(B)2017至2018年，此段海岸線大致往海的方向擴張圖(一)(C)從2015年開始，海岸線的沉積與侵蝕速率大致相等(D)從2015年開始，對海岸線的侵蝕作用比沉積作用大,0.82,0.46
115,自然,5,5.如圖(二)，在水平地面上畫上正方形的方格，平面鏡與牆壁互相垂直，且均豎立於地面上。若持雷射筆在方格上S點或T點，令雷射光沿著水平面分別照射平面鏡上的P、Q、R三點，則以下列何種方式照射，其反射的雷射光不會照射到牆壁上？(A)S→Q(B)S→P(C)T→R(D)T→P,0.76,0.5
115,自然,6,6.圖(三)比較了斑馬魚幼魚與其構造和病毒的大小。圖(四)為透過顯微鏡觀察斑馬魚幼魚時的畫面。根據圖中資訊，推測灰色斑塊最可能為下列何者？圖(三)圖(四)(A)一個血紅素蛋白(B)一個病毒(C)一個粒線體(D)一個細胞,0.87,0.42
115,自然,7,7.將燈泡、毫安培計、電池等電路元件連接成如圖(五)所示的電路裝置，已知毫安培計A、A的讀數分別12為500mA、300mA，則毫安培計A的讀數最接近3下列何者？(A)200mA(B)500mA(C)800mA(D)1000mA圖(五),0.64,0.56
115,自然,8,8.以下為裝設在學校的地震預警系統，預警流程簡述：1.地震發生後，設置在學校的地震儀接收到訊號。2.估算出學校可能的震度，判斷是否發送警報。3.在劇烈搖晃前，學校的跑馬燈警示強度幾級的震波將在幾秒後到達。某次地震發生後，某學校跑馬燈的警示如圖(六)。圖(六)根據上述資訊，我們可以得知下列何者？(A)地震波到達後，會使學校持續搖晃13秒(B)地震波到達後，會使各縣市都有震度4級的搖晃(C)在劇烈搖晃前，大約有13秒的時間可以避難(D)在劇烈搖晃前，可得知此地震釋放的能量為規模4,0.9,0.4
115,自然,9,9.在冬季轉換為春季且濕度大的時候，若室內的溫度比室外低，空氣吹入室內很容易在磁磚牆面形成水珠，此現象稱為返潮。關於上述空氣吹入室內在磁磚牆面形成水珠的說明，下列何者最合理？(A)空氣內的水分遇到較高溫的牆面凝結而形成(B)空氣內的水分遇到較高溫的牆面汽化而形成(C)空氣內的水分遇到較低溫的牆面凝結而形成(D)空氣內的水分遇到較低溫的牆面汽化而形成,0.76,0.5
115,自然,10,10.圖(七)為人體的中樞神經系統示意圖。阿強參加賽跑時，一聽到槍聲響起便邁開步伐起跑，關於此過程涉及的神經系統運作，下列敘述何者正確？(A)由甲產生槍聲的聽覺(B)由乙調節呼吸的快慢(C)由丙維持身體的平衡(D)由丁主掌步伐的大小,0.62,0.49
115,自然,11,11.圖(八)記錄了某人盡力吸氣後、盡力呼氣後，肺部中分別容納的氣體量。依此圖判斷胸腔變化，下列敘述何者正確？(A)動作甲：橫膈上升且肋骨上舉(B)動作甲：橫膈下降且肋骨下降(C)動作乙：橫膈上升且肋骨下降(D)動作乙：橫膈下降且肋骨上舉,0.67,0.55
115,自然,12,12.下列實驗探討鹼的濃度對皂化反應的影響，步驟如下：1.準備四份30g的椰子油。2.配製四杯同體積、不同濃度的氫氧化鈉溶液。3.將四份椰子油分別都和固定量的乙醇混合，再加入上述的鹼，邊加熱邊攪拌直到溶液出現黏稠狀態為止，並停止實驗。4.將產物分離出來並測量其質量，結果如表(一)：表(一)從上述資訊，是否可知道鹼的濃度與反應速率之關係？(A)可以，鹼的濃度加倍，反應速率會變快為四倍(B)可以，鹼的濃度增加，反應速率會先增後微降(C)不行，因為本實驗所使用鹼的濃度並不相同(D)不行，因為實驗並未記錄各組反應所需的時間,0.63,0.56
115,自然,13,13.人類早在幾千年前就開始種植「玉米的祖先」作為糧食，但其口感和現在的玉米差異極大。經過長時間的育種，人類不斷利用具有某些特徵的植株進行雜交，漸漸地，雜交植株產生的「玉米粒」從原本較小且具有堅硬外殼的樣貌，變成趨近於現代玉米的樣貌。上述人類對玉米育種過程的敘述，下列何者最合理？(A)經由營養器官進行無性生殖(B)經由生殖器官進行有性生殖(C)親代與子代的表現型都相同(D)親代與子代的基因型都相同,0.56,0.65
115,自然,14,14.小芳連續14天朝南方觀察住家附近的月相，其中第8天到第14天的月相如圖(九)。圖(九)根據觀察結果，下列何者最可能是他前7天所觀察到的月相變化？(A)(B)(C)(D),0.81,0.41
115,自然,15,15.阿笙和朋友某日傍晚5點到海邊時，發現海水水位在當天最高的位置，便和朋友相約隔日再來。已知此地每天有兩次乾潮與兩次滿潮，若隔日他們想在海水退潮期間的一半到達此地，選擇下列哪個時段最合適？(A)上午5點～6點(B)上午8點～9點(C)上午11點～12點(D)下午2點～3點,0.47,0.4
115,自然,16,16.小忠被室友大勇的打鼾聲吵得無法入眠，因此決定用手機量測大勇睡著時的打鼾聲，以實際數據來呈現此問題，其過程如圖(十)：圖(十)以上對話中「……」處小忠說出下列哪一句話，最符合他想呈現的問題？(A)你發出70dB的打鼾聲(B)你發出250Hz的打鼾聲(C)你發出的打鼾聲每秒傳播340m(D)你發出的打鼾聲振動一次只要0.004秒,0.7,0.57
115,自然,17,17.已知甲、乙兩星體位於太陽系，筱萍提出兩種方式判斷星體層級，如圖(十一)。根據恆星與其他星體的主要區分方法，圖中方式一與方式二是否正確？(A)僅方式一正確(B)僅方式二正確(C)兩種方式皆正確(D)兩種方式皆錯誤,0.67,0.53
115,自然,18,18.將物品放入圖(十二)的量筒中，由物品放入前、後的液面刻度差，可知該物品的體積。下列何者適合以上述方法測量其體積？(A)(B)(C)(D),0.6,0.57
115,自然,19,19.「天然氣的主成分是甲烷(CH)，已知產生相同熱量時，燃燒天然氣的二氧化碳4(CO)排放量約只有燃燒煤炭的一半，儘管如此，燃燒1公噸的甲烷仍會產生2數公噸的二氧化碳，與淨零碳排放的目標有差異。」若要知道上述數公噸二氧化碳排放量的實際值為多少，需要甲烷和二氧化碳的下列何項資訊才能計算出來？(A)沸點(B)密度(C)比熱(D)分子量,0.66,0.5
115,自然,20,20.蝦子的頭部有個稱為「觸角腺」的構造，可以過濾體內的液體，再將其中有用的物質吸收，並排出多餘的含氮廢物。依上述資訊推測，觸角腺的功能最類似人體哪個器官的功能？(A)肝臟(B)大腸(C)腎臟(D)尿道,0.52,0.33
115,自然,21,21.某魚池中原僅有黑色鯉魚，小瑛將50隻紅色鯉魚放入此魚池。一段時間後，再由此魚池隨機捕捉50隻鯉魚，發現其中5隻為紅色鯉魚。若從放入鯉魚到捕捉前，沒有鯉魚遷入、遷出、出生、死亡，且根據捉放法計算出來的黑色鯉魚數量為X，則下列敘述何者正確？(A)X為500隻，此數值為黑色鯉魚的實際數量(B)X為500隻，此數值為黑色鯉魚的可能數量(C)X為450隻，此數值為黑色鯉魚的實際數量(D)X為450隻，此數值為黑色鯉魚的可能數量,0.55,0.34
115,自然,22,22.小明進行圖(十三)中的四次實驗，實驗中的槓桿、砝碼皆相同，槓桿每段長度皆為5cm，進行實驗一、二後，他根據結果推論出論點一，進行實驗三後，他提出論點二，之後進行實驗四，則下列敘述何者最合理？圖(十三)(A)實驗三的結果與論點一相符(B)實驗四的結果與論點一不相符(C)實驗四的結果可以證明論點二不正確(D)實驗四的結果無法使用論點二來說明,0.63,0.49
115,自然,23,23.網路流傳一種說法：「使用加食鹽的熱水拖地，地板會比較快乾。」小綺想要找出影響地板乾燥速率的變因，使用表(二)中四組的水來拖地，當中的哪兩組相互比較，最不可能達到他的目的？(A)第一組和第二組(B)第一組和第三組(C)第二組和第三組(D)第二組和第四組,0.6,0.51
115,自然,24,24.已知綠色植物可同時進行光合作用與呼吸作用，而光合作用的過程如下：關於甲、乙、丙三種物質的敘述，下列何者最合理？(A)甲主要由植物從土壤中吸收(B)乙主要由植物根部排出至土壤(C)乙與呼吸作用的產物相同(D)丙可作為呼吸作用的反應物,0.56,0.62
115,自然,25,25.若某動物的黑白毛色僅由一對遺傳因子控制，黑色為顯性的特徵、白色為隱性的特徵。斌斌以黑棋代表顯性遺傳因子、白棋代表隱性遺傳因子，進行毛色遺傳的模擬實驗，於甲、乙兩個袋子皆放入50顆黑棋與50顆白棋混勻，再分別從兩袋各隨機抽出一顆棋子配對並記錄結果，接著各自放回原袋中混勻，反覆進行100次配對。關於結果紀錄中，毛色為黑、毛色為白的子代數量，最可能依序為何？(A)49、51(B)78、22(C)26、74(D)100、0,0.53,0.39
115,自然,26,26.如圖(十四)，圖中某海域東、西兩側的陸地，受到板塊間相互運動的影響，距離逐年增加，此海域面積有逐漸擴大的趨勢。根據上述資訊，下列推論何者最合理？(A)此海域底部可發現岩漿湧出所形成的火成岩(B)此海域底部可發現地球上最古老的海洋地殼(C)圖中此海域東、西兩側的陸地目前在同一板塊上(D)圖中此海域東、西兩側的陸地之間有海溝的存在,0.44,0.61
115,自然,27,27.小華想藉由某地的氣象觀測資料來區分當地的對流層和平流層，他預計繪製的圖表橫軸與縱軸資料類型如圖(十五)。依據上述資訊，關於甲、乙兩圖呈現的趨勢是否可用來區分對流層和平流層的說明，下列何者最合理？圖(十五)(A)甲圖可以，因氣溫在對流層隨高度上升而降低，在平流層則不會(B)乙圖可以，因氣壓在對流層隨高度上升而降低，在平流層則不會(C)兩圖都不可以，因氣溫與氣壓無論在對流層或平流層皆大致固定(D)兩圖都可以，因氣溫與氣壓在對流層皆隨高度上升而降低，在平流層則不會,0.56,0.56
115,自然,28,28.延長線可延長電器的使用距離，並讓多個電器使用同一插座，圖(十六)為一延長線外包裝的安全注意事項，其中「壓鈕」的功能等同於無熔絲開關，則關於此注意事項中的超載，最可能是指下列何者？(A)流經電器的電流值超過電器可負荷的最大電流值(B)輸入電器的電壓值超過電器可負荷的最大電壓值(C)流經延長線的電流值超過延長線可負荷的最大電流值(D)輸入延長線的電壓值超過延長線可負荷的最大,0.55,0.5
115,自然,29,29.穿山龍為一種藥用植物，也俗稱棒槌瓜，葉呈掌狀，花朵為白色，種子的構造具有翅。根據上述資訊，下列推論何者最合理？(A)棒槌瓜的學名為穿山龍(B)成熟葉背可見孢子囊堆(C)其植株具有果實的構造(D)其植株具有毬果的構造,0.53,0.36
115,自然,30,30.將甲、乙、丙三個質量相等的金屬塊，分別以相同的穩定熱源加熱，其溫度(T)與加熱時間(t)的關係如圖(十七)。若加熱過程中無熱量散失，甲、乙、丙的比熱分別為S、S、S，則下列比熱的大小關係何者甲乙丙最合理？(A)S＝S＜S甲乙丙(B)S＝S＞S甲乙丙(C)S甲＜S乙＝S丙圖(十七)(D)S＞S＝S,0.51,0.65
115,自然,31,31.下列選項為在金屬鑰匙上鍍銅的電鍍裝置示意圖，圖中直流電源正、負極的標示和電鍍液中銅離子的移動方向，何者正確？(A)(B)(C)(D),0.58,0.55
115,自然,32,32.一個密度均勻的長方體木塊，長、寬、高分別為30cm、20cm、10cm，置於水平桌面，此時木塊對於桌面所造成的壓力為P。今先將此木塊的長截去10cm，即甲部分，再將寬截去10cm，即乙部分，最後將高截去2cm，即丙部分，如圖(十八)，則此時木塊對桌面所造成的壓力應為下列何者？4(A)P154(B)P5(C)P(D)3P,0.38,0.33
115,自然,33,33.將一個陶瓷材質的碗放入水槽中，碗內裝有水，碗體為實心，圖(十九)中甲、乙分別為靜止平衡時的假想剖面示意圖。已知此種陶瓷的密度大於水，根據「碗內外的水面高度」，判斷甲、乙兩張示意圖是否合理？(A)甲、乙都合理(B)甲、乙都不合理(C)甲合理、乙不合理(D)甲不合理、乙合理,0.46,0.37
115,自然,34,34.圖(二十)為某網站分析臺灣在此季節較為乾熱，而日本、中國多發生暴雨原因時所使用的示意圖，圖中粗黑曲線為等壓線，甲為某天氣系統，而受到甲與圖中北方高壓的影響，使鋒面長期存在於日本到中國間，導致圖中的區域暴雨。根據上述資訊，圖中的甲以及所提到的鋒面最可能為下列何者？圖(二十)(A)甲為低氣壓，鋒面是冷鋒(B)甲為低氣壓，鋒面是滯留鋒(C)甲為高氣壓，鋒面是冷鋒(D)甲為高氣壓，鋒面是滯留鋒,0.47,0.47
115,自然,35,35.圖(二十ㄧ)中四個磁針的黑色部分代表N極，且均放置於水平桌面上導線的正上方。小惠想藉由觀察磁針是否發生偏轉來判斷電路的電流是否接通，則下列哪一個磁針最不適合作為判斷的依據？(A)甲(B)乙(C)丙(D)丁,0.43,0.49
115,自然,36,36.取20g蔗糖置入20g水中，攪拌均勻後得到甲杯水溶液，另取30g蔗糖置入20g水中，攪拌均勻後得到乙杯水溶液。已知蔗糖均完全溶解，則甲和乙兩杯蔗糖水溶液的重量百分率濃度比是多少？(A)1：1(B)2：3(C)4：5(D)5：6,0.45,0.69
115,自然,37,37.蘇蘇在試管中加入蛋白質溶液與人體消化液中以蛋白質為受質的某酵素，充分混合後放置於適宜作用的穩定環境，蘇蘇接著每隔一段時間測量試管中蛋白質與X物質的濃度，結果如圖(二十二)。已知X物質為蛋白質被分解後的產物，則關於此0酵素的推論，下列何者最合理？圖(二十二)(A)可能由膽汁中取得此酵素(B)可能由胰液中取得此酵素(C)此酵素催化X物質的分解(D)此酵素催化X物質的合成,0.41,0.48
115,自然,38,38.圖(二十三)為嘉義在6/1～隔年1/1的白天時數變化圖，已知某城市位於北半球且緯度比臺灣高，則下列有關此城市與嘉義在相同日期間的白天時數圖，何者最合理？圖(二十三)(A)(B)(C)(D),0.42,0.39
115,自然,39,39.甲、乙兩人討論從人體肺臟、肝臟流出的血液進入心臟之路徑，以下為兩人看法：甲：肺臟流出的血液會由血管最先進入右心房。乙：肝臟流出的血液會由血管最先進入右心室。甲、乙兩人的看法是否正確？(A)僅甲正確(B)僅乙正確(C)兩人皆正確(D)兩人皆錯誤,0.42,0.53
115,自然,40,40.在一杯1.0M氫氧化鈉水溶液中(含數滴廣用指示劑)，持續滴入1.0M的鹽酸，直到水溶液的顏色表示呈中性即停止，如圖(二十四)。比較滴入前與停止滴入時燒杯中的鈉離子濃度變化，下列說明何者最合理？(A)因為溶液體積增加，所以鈉離子濃度減少(B)因為鈉離子數目沒有改變，所以鈉離子濃度不變(C)因為鈉離子質量沒有改變，所以鈉離子濃度不變圖(二十四)(D)因為中和反應形成鹽類析出，所以鈉離子濃度減少,0.27,0.22
115,自然,41,41.地表附近有甲、乙、丙三個相同的小球，分別受到F、F、F三個鉛甲乙丙直向上的外力作用，外力作用時小球的運動情形如圖(二十五)。若過程中重力加速度大小固定，且不考慮空氣阻力，則三個外力的大小關係應為下列何者？(A)F＝F＜F甲乙丙(B)F＝F＞F甲乙丙圖(二十五)(C)F＞F＞F乙甲丙(D)F＞F＞F,0.23,0.22
115,自然,42,42.圖(二十七)中，造成兩種結果差異的其其他他原原因因，最可能為下列何者？(A)該市酸雨的發生機率高，超過50%(B)環保署與該市環保局對於酸雨的定義不同(C)環保署所測出的該市雨水pH值太接近5.0(D)單一測站的測量結果會與多個測站平均值有差異,0.73,0.52
115,自然,43,43.將表(三)的資料分成甲、乙兩組，最可能是想用來了解下列哪一個問題？(A)位於東北季風迎、背風面是否會影響判定酸雨的標準(B)位於東北季風迎、背風面是否會影響雨水pH值的平均(C)各地區雨水pH值的平均高低是否影響酸雨發生的機率(D)各地區雨水pH值的平均高低是否影響人為汙染物的種類,0.7,0.58
115,自然,44,44.根據本文，下列對圖(二十九)數據的敘述何者正確？(A)0～1時之間沒有發生蒸散作用(B)3～4時之間沒有發生蒸散作用(C)12～13時的平均蒸散速率為一天中最大值(D)6～7時的平均蒸散速率較7～8時的平均蒸散速率大,0.76,0.44
115,自然,45,45.若依據暄暄的方式操作實驗，但將實驗裝置移至通風良好的乾燥室內放置兩天，則最不可能發生下列哪一種情況？(A)第一、二天記錄到的氣泡移動距離總和相近(B)在兩天的相同時段中，氣泡移動的距離相近(C)植物氣孔關閉減緩蒸散，使管中氣泡移動量很小(D)植物從氣孔吸收水分向下運輸，使管中氣泡向左移動,0.63,0.57
115,自然,46,46.科學家想要觀察水滴以不同的速度，衝擊石英板時的變化情形，若不考慮空氣阻力，則他調整下列哪一項實驗條件最合理？(A)調整水滴的溫度，以改變水滴的密度(B)調整針頭的孔徑，以改變水滴的直徑與重量(C)調整針頭的高度，以改變水滴落下的垂直距離(D)調整攝影機的設定，以改變攝影機每秒拍攝畫面的張數,0.64,0.48
115,自然,47,47.根據本文，已知石英板作用在水滴的力為F′，F′即F的反作用力，則圖(三十一)中呈現的四個狀態，哪一個狀態下F′的大小最大？(A)(B)(C)(D),0.49,0.47
115,自然,48,48.組別一、四通入針筒內的兩種氣體，可依序使用下列何種反應來製備？(A)鹽酸和鎂帶反應、雙氧水分解反應(B)鹽酸和鎂帶反應、鹽酸和碳酸鈣反應(C)雙氧水分解反應、鹽酸和鎂帶反應(D)雙氧水分解反應、鹽酸和碳酸鈣反應,0.59,0.64
115,自然,49,49.若忽略針筒內鐵粉所占去的體積，試判斷組別二針筒內的氧氣是否完全耗盡？(A)全耗盡，消耗氣體比例等於氧氣含量(B)全耗盡，消耗氣體比例已超過氧氣含量2(C)未耗盡，消耗氣體比例高於氧氣含量的3(D)未耗盡，消耗氣體比例接近氧氣含量的一半,0.38,0.46
115,自然,50,50.依據活性大小，判斷組別四針筒內的鐵粉理論上是否與氣體發生氧化還原反應？(A)因鐵的活性較小，故鐵粉不會被氧化(B)因鐵的活性較小，反應後鐵粉會被氧化(C)因鐵的活性較小，反應後氣體會被氧化(D)因鐵的活性較大，反應後鐵粉會被氧化,0.42,0.47
